"","Dim1","Dim2","Dim3","Dim4","Dim5","Dim6","Dim7","Dim8","Dim9","Dim10","Dim11","Dim12","Dim13","Dim14","Dim15","Dim16","Dim17","Dim18","Dim19","Dim20","Dim21","Dim22"
"1",-29.813147003061,-19.6641367076057,2.23933535403915,-1.62348859771746,-5.08125929813121,-9.00483998438188,0.23444936102578,-2.83024395760172,2.00979948689912,4.4826889272487,-0.847361904742779,5.97734299803072,-0.463667100775216,7.40042909333489,5.86940968186574,7.3781415004564,-9.0275894317384,-1.45390711599477,2.99728204354902,-6.71278931685873,3.34266668554611,2.30607817555574
"2",-26.1194615180506,-14.1302245565035,0.800645942087374,-1.63812661834667,-2.81518979424716,-8.95211595412377,0.0440177403002727,0.239215418889155,0.42738473948335,5.32143920247947,-2.70766051245824,3.29616656461765,-0.474403832978876,7.41632583132437,5.55675420110399,6.73295474177778,-2.56404834317353,-4.38876256842907,4.43062787446517,-8.9497334388375,5.12377367366886,2.87339529142324
"3",-28.605976067198,-20.2238902301022,2.66780884591906,-1.41330790527809,-5.28535942020794,-8.00653025148968,-0.423279306568928,-3.40165223485325,0.902260606385043,2.99303190284246,-1.99676224918223,5.95897563090517,0.0591180859044637,8.02436164305083,5.35583016059653,7.01257667796349,-6.74459542893018,-0.216961368499485,3.57309629173073,-4.89298496274753,3.33362465984825,2.32950057211715
"4",-28.3840074935165,-22.370857721637,2.96563660649568,-0.17430351968633,-5.7728245451104,-8.45593445693918,-1.28342348215187,-2.85789709347737,-0.208507220260792,4.14831210368411,-4.29788622118643,5.73930941105415,0.793693711720252,10.6988208959375,9.01416335120859,7.16811409886855,-3.56902692466833,-0.365665262243662,4.36542471186518,-5.82418140474933,2.8242815155071,2.02331495595902
"5",-28.2029064389714,-20.2970275146765,4.18107984731148,-0.13049311522895,-5.62164485875037,-9.1311624597817,-1.1683042269808,-4.83621234182811,-0.838010027141838,5.14237322052021,-4.44464522431101,4.11146133657729,2.70602617582198,8.91137191176697,8.61036732310618,8.17860394281657,-2.38929592067166,-1.21970336783589,4.85518833242552,-5.1849326676894,1.94216215751353,2.23724933456616
"6",-26.3224565549911,-14.6707556842581,0.782159900752717,-1.40811624171777,-3.205809902083,-9.00662529181384,-0.0232780908581747,-0.0781619403131102,0.331958687122367,5.09290169093332,-2.67975849391802,3.40903507020391,-0.727264644820061,7.61706712324155,5.95734685568019,6.68909657053501,-2.50212110862965,-4.39752612848968,4.40362143407427,-8.74943772501744,5.05800558371911,2.79774329999485
"7",-26.9466991563927,-14.6622693604627,0.943144104307987,-1.2858135858297,-2.89573570380955,-9.32528926452275,0.474904924403498,-1.0986962575491,0.905169218823294,4.43159125528794,-1.59923606873053,3.27186869789569,-1.03289880339662,6.67246234261378,6.17060262364982,7.76329637238608,-4.33246091146074,-4.19594372513916,3.97313652076692,-8.01847706290722,5.49078668218963,2.83185672551417
"8",-26.0960867160173,-14.2525360706164,0.593842826269833,-1.93360274575239,-3.06025040470432,-8.88129694174004,-0.195934066373796,0.95531383551738,0.368830182689808,5.5272735493109,-2.39711884900292,3.9428883712996,0.581548944722397,7.13253224897383,5.32811806014155,6.56463705597957,-1.99794459580036,-4.18932875076384,4.34220791202817,-9.75275013044483,5.30617576603698,3.7906572981747
"9",-26.7373437896782,-14.2592857017011,0.851656153146647,-1.9660476660779,-2.4718755638537,-10.0303442391774,1.07901736102269,0.503867459609981,1.75213905797871,4.6926322331903,-0.4155909641311,2.86500503291508,-0.931546896506101,5.63305242987565,5.77033546853016,7.03868646192671,-6.12127837405011,-4.49437499217116,3.35201789051488,-8.18715756629223,4.77890031910496,3.61274334406879
"10",-27.862759192723,-21.7760685876006,2.92178237860118,-1.52716411499842,-5.81726877639036,-6.70887214281773,-1.51433956350746,-3.43938268057816,-1.89261792702161,4.16933127665661,-5.77493440610964,5.78999538696903,1.06676472489641,10.170354556588,7.56876332473117,7.24406092990945,-4.16837161460843,0.454121710170044,3.96440596444398,-6.07426958762092,1.35582498399016,3.31326430985049
